time,city,county,year,frequency,2m_temperature,total_precipitation,low_vegetation_cover,high_vegetation_cover,10m_wind_speed,volumetric_soil_water_layer_1,total_cloud_cover,density
2013-04-01,Livingston,Merced County,2013,0,293.27545,0.00020970497,0.60044557,0.39279446,3.026962,0.14337398,0.23333462,84060
2013-04-01,Loma Linda,San Bernardino County,2013,0,288.7401,0.0003624959,0.97744644,0.022553533,1.9976988,0.1084311,0.2758294,704913
2013-04-01,Loma Rica,Yuba County,2013,0,291.99197,0.0008411119,0.4665741,0.5334259,2.8174527,0.18719673,0.31790525,27856
2013-04-01,Lompoc,Santa Barbara County,2013,0,286.17810354166664,7.186342220833332e-05,0,0,8.250026731249998,0.0009922842916666667,0.44430968229166673,153977
2013-04-01,Lone Pine,Inyo County,2013,0,286.4211857142856,0.0003023111807142857,0.8145405542857141,0.11388046667857143,1.6979922785714285,0.09107003471142858,0.2156252985714286,9497
2013-04-01,Los Alamos,Santa Barbara County,2013,0,287.9665,1.34e-05,0.080295414,0.91970456,3.084665,0.19140987,0.24295634,153977
2013-04-01,Los Banos,Merced County,2013,0,289.552885,0.00025172252,0.85409641,0.118238148,2.7376914,0.14138274,0.254644865,84060
2013-04-01,Los Molinos,Tehama County,2013,0,291.54495,0.00053400267,0.48279494,0.4660095,3.678303,0.16029572,0.348139,27180
2013-04-01,Los Olivos,Santa Barbara County,2013,0,288.584935,1.815e-05,0.19842674,0.79092975,2.4176402,0.21494730499999998,0.21053016,153977
2013-04-01,Los Osos,San Luis Obispo County,2013,0,285.5448666666667,9.039404666666667e-05,0,0,7.170070666666667,4.35e-06,0.31103924999999993,118512
2013-04-01,Lost Hills,Kern County,2013,0,292.0333675,7.81946625e-05,0.8436017100000001,0.135218129,2.47962075,0.1031454585,0.2055587,289153
2013-04-01,Lucerne Valley,San Bernardino County,2013,0,289.30461,2.0065000000000002e-05,0.921734075,0.07826591865,3.58067735,0.0149617643,0.15862311499999998,704913
2013-04-01,Magalia,Butte County,2013,0,286.42291,0.00140853735,0.053835466500000005,0.94481405,2.8631622500000002,0.31583191,0.37951084,96989
2013-04-01,Malibu,Los Angeles County,2013,0,287.55528999999996,4.5516666666666664e-05,0,0,4.416170916666667,0.020006497166666668,0.3480272616666667,3473910
2013-04-01,Mammoth Lakes,Mono County,2013,0,275.84986,0.0006106368962500001,0.6575980825,0.31434354374999995,2.0736019125,0.34252920175,0.29331329500000003,13980
2013-04-01,Manteca,San Joaquin County,2013,0,291.73856,0.0006829733,0.59913325,0.40086675,3.0532975,0.18054645,0.2584014,236448
2013-04-01,Maricopa,Kern County,2013,0,289.08466,9.282959666666667e-05,0.7049730900000001,0.28419269333333336,2.1373159333333334,0.08964368533333333,0.19907438666666666,289153
2013-04-01,Mariposa,Mariposa County,2013,0,288.68542,0.00080100447,0.044466138,0.9487281,2.2603822,0.22799803,0.2624372,10315
2013-04-01,Maxwell,Colusa County,2013,0,292.63113,0.0004900759,0.6029634,0.3162834,3.2779036,0.14445803,0.32215053,7892
2013-04-01,McCloud,Siskiyou County,2013,0,280.91020249999997,0.0016984571750000002,0.026643067474999997,0.96516259,2.62148835,0.4158804275,0.48670788249999997,24080
2013-04-01,Meadow Vista,Placer County,2013,0,288.97656,0.0014916174,0.0027467012,0.9972533,2.4356725,0.26518586,0.343377,156172
2013-04-01,Mendota,Fresno County,2013,0,291.89050333333336,0.00025426907,0.5803946266666666,0.41960537333333336,2.962213766666667,0.17228419333333334,0.21618589,321458
2013-04-01,Merced,Merced County,2013,0,292.98654,0.0004026033,0.60044557,0.39279446,3.1324716,0.15439117,0.23163092,84060
2013-04-01,Midpines,Mariposa County,2013,0,285.58206,0.0012895521,0.13350525,0.8613218,2.084589,0.36104238,0.27370676,10315
2013-04-01,Minkler,Fresno County,2013,0,291.32254,0.00042934157,0.12790501,0.8684327,2.1231694,0.20607129,0.22339171,321458
2013-04-01,Mira Loma,Riverside County,2013,0,290.03687,0.00032620784,0.8366929,0.15024492,1.867867,0.09254727,0.30574197,813435
2013-04-01,Mission Canyon,Santa Barbara County,2013,0,288.26979,3.82e-05,0.06798865,0.7277021,2.8052913999999998,0.1258833125,0.19920473,153977
2013-04-01,Mojave,Kern County,2013,0,287.99678,8.784636e-05,0.7292204250000001,0.251323756,3.7227546,0.057650506,0.21099797,289153
2013-04-01,Mono Vista,Tuolumne County,2013,0,286.21085,0.0013579251,0.012894273,0.9871057,2.3623693,0.31093067,0.28838372,31332
2013-04-01,Monrovia,Los Angeles County,2013,0,288.61523,0.00020779483,0.558894,0.36056644,1.9069505,0.07794736,0.24653132,3473910
2013-04-01,Montague,Siskiyou County,2013,0,281.9516725,0.0011510851425000001,0.54632017,0.45367981999999996,2.2055727999999997,0.2381368525,0.5283473325,24080
2013-04-01,Montara,San Mateo County,2013,0,283.77029,0.000499625235,0,0,7.3406922,4.35e-06,0.39118537,272698
2013-04-01,Monte Rio,Sonoma County,2013,0,285.02567,0.0008353824,0,0,5.512391,0.06744528,0.36095864,206148
2013-04-01,Monte Sereno,Santa Clara County,2013,0,287.4064,0.0005473718,0.3563701,0.5976836,2.1969762,0.3032271,0.31973463,643833
2013-04-01,Morgan Hill,Santa Clara County,2013,0,289.12506,0.0002784608,0.37419316,0.62396044,2.3727694,0.1587427,0.27707228,643833
2013-04-01,Moss Beach,San Mateo County,2013,0,284.6750457894737,0.00038259961736842105,0,0,8.559675447368422,0.005914151368421053,0.41154049473684207,272698
2013-04-01,Mount Shasta,Siskiyou County,2013,0,282.11514,0.0016325666,0.026017427,0.9739826,2.5049498,0.3651325,0.48841506,24080
2013-04-01,Mountain House,San Joaquin County,2013,0,290.2674,0.00065623503,0.59913325,0.40086675,2.9254782,0.17473416,0.2747262,236448
2013-04-01,Mountain Ranch,Calaveras County,2013,0,287.29483,0.0013942132,0.0021668375,0.99783313,2.476266,0.2723897,0.30585366,28024
2013-04-01,Murrieta,Riverside County,2013,0,289.36743,0.00024408288,0.92676973,0.0732303,2.3731048,0.10381049,0.38860887,813435
2013-04-01,Napa,Napa County,2013,0,289.94302,0.00052636303,0.03325042,0.96674955,2.759414,0.16379385,0.31621552,55110
2013-04-01,Nevada City,Nevada County,2013,0,287.3362,0.0019148467,0.00021362305,0.9997864,2.6909754,0.35963544,0.35834724,52940
2013-04-01,Newman,Stanislaus County,2013,0,290.87698,0.00027655065,0.37419316,0.62396044,2.6114657,0.14281274,0.25768918,180054
2013-04-01,Newport Beach,Orange County,2013,0,287.97092,0.00015240908,0,0,3.6930645,0.029926851,0.42012736,1061560
2013-04-01,Nice,Lake County,2013,0,286.9298,0.00052636303,0.0139166415,0.9860834,2.173492,0.26686192,0.36848566,35612
2013-04-01,Nipomo,San Luis Obispo County,2013,0,288.019685,4.3899999999999996e-05,0.026933,0.4589825,3.0240266499999997,0.1247454675,0.250329745,118512
2013-04-01,North Edwards,Kern County,2013,0,291.14262499999995,1.91e-06,0.9950330000000001,0,4.19738,0.00493250045,0.15783409999999998,289153
2013-04-01,North Tustin,Orange County,2013,0,289.4413,0.0001944257,0.8869272,0.10956311,2.4591563,0.1094075,0.3205027,1061560
2013-04-01,Northridge,Los Angeles County,2013,0,289.9999,0.00014324114,0.6949171,0.27447242,2.0211825,0.080207705,0.2567256,3473910
2013-04-01,Oakhurst,Madera County,2013,0,282.117005,0.0011138427000000001,0.13780843,0.84178963,1.84975055,0.39464367499999997,0.2694894,49669
2013-04-01,Oakley,Contra Costa County,2013,0,290.4861,0.0005531013,0.7384524,0.23977232,3.3307424,0.17840913,0.30160838,404915
2013-04-01,Oceanside,San Diego County,2013,0,287.8438,0.00011268351,0,0,3.800419,4.35e-06,0.45509514,1179403
2013-04-01,Oildale,Kern County,2013,0,291.96466,0.00030328892,0.7451513,0.23144066,1.8903441,0.1091461,0.25693506,289153
2013-04-01,Ojai,Ventura County,2013,0,288.115,3.63e-05,0.41118217,0.5037767,2.005918,0.1271365,0.18948525,283532
2013-04-01,Orland,Glenn County,2013,0,292.90823,0.0004958054,0.630461,0.36953902,3.7296321,0.1472027,0.34417298,10893
2013-04-01,Oroville East,Butte County,2013,0,290.8127,0.0010015415,0.47066364,0.5293364,2.787259,0.2591583,0.3312416,96989
2013-04-01,Pacific Grove,Monterey County,2013,0,284.4316,0.00045378786,0,0,4.251644,4.35e-06,0.35908735,139733
2013-04-01,Palo Cedro,Shasta County,2013,0,289.94302,0.0010584565,0.05021897,0.92123055,2.8687816,0.2937168,0.38545284,77761
2013-04-01,Parksdale,Madera County,2013,0,292.76782,0.00024981238,0.6237468,0.35546976,3.064033,0.13852271,0.21687016,49669
2013-04-01,Parkway,Sacramento County,2013,0,292.057,0.0007532574,0.50336474,0.4966353,3.0479298,0.17202792,0.30437338,559945
2013-04-01,Patterson,Stanislaus County,2013,0,291.12897,0.0005225437,0.74852365,0.25147635,3.121736,0.15530607,0.2581919,180054
2013-04-01,Phelan,San Bernardino County,2013,0,289.19525,7.83e-05,0.9021867,0.09781331,3.1534393,0.023622528,0.19874388,704913
2013-04-01,Pine Mountain Club,Kern County,2013,0,286.87143,8.21e-05,0.38119727,0.5863,2.1842275,0.11676511,0.21087927,289153
2013-04-01,Pinon Hills,San Bernardino County,2013,0,288.1756,0.00014858879,0.6788794,0.32112068,2.986033,0.039706245,0.20265403,704913
2013-04-01,Pioneer,Amador County,2013,0,285.4764,0.0016764933,0.0021668375,0.99783313,2.6627948,0.37131384,0.32229018,18241
2013-04-01,Piru,Ventura County,2013,0,288.96326,0.0001944257,0.9362306,0.0637694,2.141286,0.10599394,0.26166916,283532
2013-04-01,Pixley,Tulare County,2013,0,292.46487,0.00026891194,0.5439092,0.45609084,2.0431566,0.18026966,0.23702133,144606
2013-04-01,Placerville,El Dorado County,2013,0,287.44702,0.0016211066,0.0004272759,0.99957275,2.5738916,0.3268145,0.33423007,88683
2013-04-01,Planada,Merced County,2013,0,290.88068,0.00058365986,0.68817234,0.31182763,2.749685,0.16325568,0.24738318,84060
2013-04-01,Plumas Lake,Yuba County,2013,0,292.39838,0.0007990943,0.6133551,0.3866449,2.9513104,0.18202257,0.3126545,27856
2013-04-01,Plymouth,Amador County,2013,0,288.02338,0.0013521956,0.0021668375,0.99783313,2.5445368,0.30155107,0.31766784,18241
2013-04-01,Pollock Pines,El Dorado County,2013,0,282.716985,0.0018225992,0.0040819198,0.995918095,2.62706575,0.429651935,0.350715475,88683
2013-04-01,Port Hueneme,Ventura County,2013,0,286.991436,3.552e-05,0,0,5.807415099999999,0.008851938600000001,0.36712269000000003,283532
2013-04-01,Portola,Plumas County,2013,0,280.291408,0.00102239774,0.3333801302,0.6535729979999999,2.5347742799999997,0.387302228,0.41327345800000004,15666
2013-04-01,Portola Valley,San Mateo County,2013,0,286.1488,0.0005760202,0.017182171,0.6275922,2.9801621,0.27085978,0.35917115,272698
2013-04-01,Poway,San Diego County,2013,0,288.7933,0.00024408288,0.8604978,0.10284895,2.2701116,0.11056842,0.38954452,1179403
2013-04-01,Quartz Hill,Los Angeles County,2013,0,290.0509,1.15e-05,0.9078327,0.071505964,3.5333743,0.052368715,0.17316043,3473910
2013-04-01,Quincy,Plumas County,2013,0,282.108505,0.00154490305,0.011032611199999999,0.98464897,2.55024005,0.43392655,0.412355975,15666
2013-04-01,Rancho Murieta,Sacramento County,2013,0,290.43143,0.00086785015,0.4222758,0.57091844,2.4400337,0.20207341,0.31419063,559945
2013-04-01,Rancho Palos Verdes,Los Angeles County,2013,0,287.82535,5.06e-05,0.27948515,0.024262592,4.22447015,0.0030181327500000002,0.3783797,3473910
2013-04-01,Rancho Tehama Reserve,Tehama County,2013,0,288.4579683333333,0.0007378510250000001,0.261161049,0.715146045,2.716136683333333,0.267858805,0.38636986500000003,27180
2013-04-01,Red Bluff,Tehama County,2013,0,291.0329,0.00052636303,0.035981864,0.9640181,3.3590906,0.18143058,0.36912802,27180
2013-04-01,Redway,Humboldt County,2013,0,284.25809799999996,0.0016353929400000002,0.0012756943999999999,0.99872432,3.4449408200000002,0.299898112,0.46275061599999995,62181
2013-04-01,Redwood Valley,Mendocino County,2013,0,285.702135,0.0009356509,0.02388109281,0.97611893,2.0423181,0.28430644000000005,0.37632687,40614
2013-04-01,Richgrove,Tulare County,2013,0,291.3595,0.0003586756,0.6794592,0.2841469,2.07486,0.19293214,0.26665455,144606
2013-04-01,Ridgecrest,Kern County,2013,0,291.88855,1.15e-05,0.95794487,0,3.0519555,0.009753004,0.16473967,289153
2013-04-01,Ridgemark,San Benito County,2013,0,287.74997,0.0002727313,0.5155723,0.4433339,2.2749758,0.1626483,0.28864908,17979
2013-04-01,Rio Dell,Humboldt County,2013,0,283.03287,0.0016784035,0,1,3.0402136,0.33547142,0.56460685,62181
2013-04-01,Rio Vista,Solano County,2013,0,291.4378,0.0006485954,0.50336474,0.4966353,3.2740455,0.17769411,0.30315846,154210
2013-04-01,Riverdale,Fresno County,2013,0,293.88504,0.00010504387,0.598645,0.40135503,2.981504,0.15688215,0.2000426,321458
2013-04-01,Rodeo,Contra Costa County,2013,0,289.0704,0.0005225437,0.45046008,0.11624679,2.9689233,0.12903547,0.32149422,404915
2013-04-01,Rosedale,Kern County,2013,0,292.39468,0.00013751164,0.80289316,0.19710681,1.6934152,0.08382116,0.22932674,289153
2013-04-01,Roseville,Placer County,2013,0,291.4511,0.00077808555,0.7795919,0.18724918,2.6773882,0.17428824,0.30927503,156172
2013-04-01,Saint Helena,Napa County,2013,0,289.18198,0.0005741101,0.03325042,0.96674955,2.2877245,0.23286466,0.32391012,55110
2013-04-01,Salton City,Imperial County,2013,0,296.32708,0,0.98078829,0,2.8138462000000004,0.001180663705,0.126692668,56665
2013-04-01,San Andreas,Calaveras County,2013,0,289.08813,0.0010832846,0.0021668375,0.99783313,2.4410403,0.23079655,0.30391258,28024
2013-04-01,San Antonio Heights,San Bernardino County,2013,0,288.21475,0.00019824598,0.5608472,0.37765706,1.97086,0.09250113,0.2486819,704913
2013-04-01,San Carlos,San Mateo County,2013,0,286.99408,0.00048816577,0.32519495,0.44925457,2.6309237,0.21758053,0.36862528,272698
2013-04-01,San Clemente,Orange County,2013,0,289.00168,0.00017914735,0.72561914,0.2556727,2.2550144,0.112290576,0.39499077,1061560
2013-04-01,San Diego Country Estates,San Diego County,2013,0,288.19333,0.00025172252,0.8314742,0.16852579,2.0860987,0.10251118,0.3123892,1179403
2013-04-01,San Joaquin,Fresno County,2013,0,293.1698,0.00024408288,0.7599988,0.22277325,2.9781492,0.22688325,0.20452529,321458
2013-04-01,San Juan Bautista,San Benito County,2013,0,286.86108,0.00027082115,0.33840966,0.64895546,2.085092,0.19029509,0.31414872,17979
2013-04-01,San Miguel,San Luis Obispo County,2013,0,289.47346500000003,8.975e-05,0.6794210350000001,0.316069765,2.3372919,0.14526144000000002,0.22475327,118512
2013-04-01,San Pedro,Los Angeles County,2013,0,289.3246,0.00015240908,0.5589703,0.048525184,3.328226,0.025790602,0.34811106,3473910
2013-04-01,San Ramon,Contra Costa County,2013,0,288.41574,0.00033384748,0.33322144,0.6462393,2.635956,0.17120528,0.32670307,404915
2013-04-01,Santa Barbara,Santa Barbara County,2013,0,286.96859500000005,4.3e-05,0,0,5.90515815,0.0069698685,0.27907622499999996,153977
2013-04-01,Santa Clarita,Los Angeles County,2013,0,289.65042,0.00015622843,0.9362306,0.0637694,2.4537885,0.088672414,0.24789988,3473910
2013-04-01,Santa Margarita,San Luis Obispo County,2013,0,289.32828,3.63e-05,0.3779317,0.57119316,2.3331823,0.16746882,0.23117009,118512
2013-04-01,Santa Maria,Santa Barbara County,2013,0,288.15637,1.72e-05,0.18962964,0.8033815,2.330666,0.21101479,0.22381066,153977
2013-04-01,Santa Monica,Los Angeles County,2013,0,289.24994,7.45e-05,0.5589703,0.048525184,2.706743,0.037522793,0.28254646,3473910
2013-04-01,Santa Venetia,Marin County,2013,0,287.36353,0.0005301833,0.07115498,0.92709017,3.8619802,0.11389741,0.33121368,111823
2013-04-01,Santa Ynez,Santa Barbara County,2013,0,287.19507,5.73e-05,0,0,4.8077083,0.039936885,0.2356807,153977
2013-04-01,Sea Ranch,Sonoma County,2013,0,283.95113416666663,0.0007060512408333334,0,0,8.832097325000001,0.010653154749999998,0.41352318583333325,206148
2013-04-01,Searles Valley,San Bernardino County,2013,0,292.71845818181816,1.1116363636363637e-05,0.9112147463636364,0,2.0654817,0.007608696750909091,0.1799168481818182,704913
2013-04-01,Seven Trees,Santa Clara County,2013,0,287.8512,0.00033193734,0.36955428,0.61944366,2.2149243,0.20557155,0.29856408,643833
2013-04-01,Shafter,Kern County,2013,0,292.87274,8.98e-05,0.64384353,0.35522562,1.900073,0.13920698,0.21918832,289153
2013-04-01,Shandon,San Luis Obispo County,2013,0,290.4582766666667,9.739066666666667e-05,0.8096582333333333,0.175677398,2.427509066666666,0.20252445666666666,0.21960260666666667,118512
2013-04-01,Shasta,Shasta County,2013,0,289.4258,0.0012246156,0.05021897,0.92123055,2.663298,0.33931553,0.39931986,77761
2013-04-01,Shingletown,Shasta County,2013,0,285.84782,0.0012087002666666667,0.009323537533333334,0.9906408333333333,3.1016630000000003,0.2957849266666666,0.39723911333333334,77761
2013-04-01,Simi Valley,Ventura County,2013,0,289.2854,0.00010504387,0.65438783,0.2595181,2.0191698,0.11412805,0.25780088,283532
2013-04-01,Soda Bay,Lake County,2013,0,287.50613,0.0005168142,0.066592395,0.9282194,2.2984595,0.24904065,0.35408798,35612
2013-04-01,Solana Beach,San Diego County,2013,0,288.57977,0.00021543447,0.8604978,0.10284895,2.98553,0.066745654,0.43258393,1179403
2013-04-01,Soledad,Monterey County,2013,0,287.20985,0.00021638954,0.2773717,0.222613035,2.31800165,0.17478414,0.27677204,139733
2013-04-01,Solvang,Santa Barbara County,2013,0,285.752,3.06e-05,0,0,7.065008,4.35e-06,0.31433028,153977
2013-04-01,South Dos Palos,Merced County,2013,0,291.76182500000004,0.00023262342,0.7617231,0.225382625,2.9505557500000004,0.132695065,0.22876813499999998,84060
2013-04-01,South Lake Tahoe,El Dorado County,2013,0,277.66354666666666,0.0014139488333333335,0.19938555133333333,0.7548970266666667,2.3948553333333336,0.46537130666666665,0.36214564000000005,88683
2013-04-01,Squaw Valley,Fresno County,2013,0,283.27152333333333,0.00096436248,0.10798121533333334,0.8904114333333334,1.6215659999999998,0.34620672,0.25393731999999997,321458
2013-04-01,Stallion Springs,Kern County,2013,0,287.1271,0.0001944257,0.47754568,0.5224543,2.4722402,0.16696908,0.21404928,289153
2013-04-01,Stratford,Kings County,2013,0,294.10376,2.67e-05,0.69734335,0.30265668,2.3439178,0.10328768,0.19907904,44600
2013-04-01,Susanville,Lassen County,2013,0,280.49715249999997,0.0009165520325,0.750934635,0.20150153499999998,2.8480236000000003,0.30379026500000006,0.443668465,12730
2013-04-01,Sutter,Sutter County,2013,0,293.42655,0.00076280673,0.5399646,0.4600354,3.290652,0.17456886,0.30986855,34044
2013-04-01,Taft Heights,Kern County,2013,0,290.625025,4.585e-05,0.94096102,0.0590389685,2.3294921,0.0792735885,0.20998552999999998,289153
2013-04-01,Tahoma,Placer County,2013,0,277.3825,0.0016688537,0.14298141,0.83045185,2.493711,0.49297196,0.3765573,156172
2013-04-01,Tehachapi,Kern County,2013,0,287.22095,0.000116502866,0.47754568,0.5224543,3.2173488,0.09671427,0.20800254,289153
2013-04-01,Temelec,Sonoma County,2013,0,288.46082,0.00050344504,0.03325042,0.96674955,2.7760205,0.23677796,0.32111716,206148
2013-04-01,Templeton,San Luis Obispo County,2013,0,288.40982,4.77e-05,0.3779317,0.57119316,2.745659,0.12353842,0.24323565,118512
2013-04-01,Terra Bella,Tulare County,2013,0,290.611,0.00050535426,0.392413,0.57921964,1.9156733,0.22832094,0.2697966,144606
2013-04-01,Thermal,Riverside County,2013,0,294.7577,1.72e-05,1,0,2.6260593,0.010637149,0.14619446,813435
2013-04-01,Three Rivers,Tulare County,2013,0,280.222595,0.0009129867,0.21369132,0.7715451166666666,1.5752972333333333,0.36289908666666665,0.2571398916666667,144606
2013-04-01,Tracy,San Joaquin County,2013,0,289.25806,0.00048243627,0.3547373,0.575832,2.891259,0.16348633,0.27866426,236448
2013-04-01,Truckee,Nevada County,2013,0,278.95243,0.0014375041333333331,0.051500777,0.9049333566666666,2.6241583333333334,0.4666116866666667,0.3918952533333333,52940
2013-04-01,Tulelake,Siskiyou County,2013,0,281.14802,0.0012416774366666666,0.6681468477777778,0.3121463828888889,3.2427338000000003,0.18966636377777774,0.4827158966666667,24080
2013-04-01,Tuolumne City,Tuolumne County,2013,0,288.27313,0.0008506607,0.33787557,0.63503885,2.4303048,0.2426825,0.26538378,31332
2013-04-01,Twain Harte,Tuolumne County,2013,0,280.8786,0.00133424295,0.07271910000000001,0.89754015,2.46863365,0.43611771,0.30226472000000004,31332
2013-04-01,Twentynine Palms,San Bernardino County,2013,0,294.297345,8.595e-06,0.9984549825,0,3.094813525,0.0080961995,0.1349318825,704913
2013-04-01,Upper Lake,Lake County,2013,0,286.5829,0.000714295535,0.06455525584999999,0.9156760500000001,2.018415,0.294147345,0.36889762000000004,35612
2013-04-01,Valley Center,San Diego County,2013,0,288.18372,0.0002268944,0.61395025,0.38604978,1.9537506,0.13249516,0.35235634,1179403
2013-04-01,Vandenberg Air Force Base,Santa Barbara County,2013,0,285.964065,9.572003379999999e-05,0,0,8.14710175,0.004525399,0.42362692699999993,153977
2013-04-01,Ventura,Ventura County,2013,0,288.35736,5.35e-05,0,0,3.013878,0.087634504,0.24981305,283532
2013-04-01,Victorville,San Bernardino County,2013,0,289.70288,4.58e-05,0.9021867,0.09781331,3.0563169,0.019686162,0.20272386,704913
2013-04-01,Vista Santa Rosa,Riverside County,2013,0,294.39856,3.82e-06,0.930081,0.033540368,2.5059562,0.022008002,0.15548104,813435
2013-04-01,Walnut Grove,Sacramento County,2013,0,291.88116,0.0007761754,0.50336474,0.4966353,3.1720586,0.18358329,0.30209714,559945
2013-04-01,Weaverville,Trinity County,2013,0,282.00925,0.0015512056333333334,0.025971650666666665,0.9737638733333333,2.0372299999999997,0.39924507666666664,0.48094393,8764
2013-04-01,Weed,Siskiyou County,2013,0,280.74912,0.0012927987,0.401519095,0.579620185,2.257321075,0.291352665,0.5015943325,24080
2013-04-01,Weldon,Kern County,2013,0,285.10918000000004,0.00025649695,0.60380265,0.38634734,2.5800140999999996,0.097921325,0.25841534,289153
2013-04-01,West Bishop,Inyo County,2013,0,275.86309666666665,0.0005651976333333333,0.8204670333333333,0.17371910000000002,1.8556216666666667,0.3931611433333333,0.27893889,9497
2013-04-01,Westhaven-Moonstone,Humboldt County,2013,0,282.794935,0.0024404456,0,1,3.932264,0.189199525,0.509885905,62181
2013-04-01,Westminster,Orange County,2013,0,289.75607,0.00025745202,0.9226496,0.052645236,2.8989751,0.05910358,0.3768366,1061560
2013-04-01,Westwood,Lassen County,2013,0,280.3151966666667,0.0010788282333333333,0.2347010966666667,0.7613314333333333,2.6344464333333333,0.43407007333333336,0.44421659333333335,12730
2013-04-01,Willits,Mendocino County,2013,0,285.689575,0.0010720160999999999,0.00063326956,0.998809755,2.4664531,0.28310707,0.3776326,40614
2013-04-01,Willow Creek,Humboldt County,2013,0,282.50630375,0.00235388045,0.005453359999999999,0.9944474575,1.9095715875000001,0.39251116875,0.5085889299999999,62181
2013-04-01,Willows,Glenn County,2013,0,292.41019666666665,0.0005664707500000001,0.6805782333333333,0.30982355333333333,3.3264927333333336,0.17867820666666664,0.32910966,10893
2013-04-01,Wilton,Sacramento County,2013,0,291.51984,0.0008697603,0.40402544,0.5743976,2.7075818,0.17493406,0.3030607,559945
2013-04-01,Winnemucca,Humboldt County,2013,0,282.28951840909093,0.0007691960768181818,0.9687090288636363,0.009449787392727272,3.0643455409090916,0.057587609113636355,0.4261925109090909,62181
2013-04-01,Winters,Yolo County,2013,0,291.7969,0.0005015349,0.33079517,0.621641,2.93722,0.15898871,0.30878627,75904
2013-04-01,Winton,Merced County,2013,0,292.1154,0.00044805836,0.42271832,0.57728165,3.0236073,0.15370692,0.23952101,84060
2013-04-01,Woodland,Yolo County,2013,0,293.06635,0.0006925231,0.6095555,0.37069875,3.1480715,0.16726892,0.30676138,75904
2013-04-01,Yosemite Lakes,Madera County,2013,0,291.56268,0.0003013797,0.55239344,0.44760656,2.658769,0.13647766,0.23200797,49669
2013-04-01,Yosemite Valley,Mariposa County,2013,0,276.406265,0.00097890944,0.5114903900000001,0.46205347750000003,2.0637052000000002,0.4461757925,0.2958444075,10315
2013-04-01,Yountville,Napa County,2013,0,290.52158,0.0004728865,0.03325042,0.96674955,2.5700336,0.20154293,0.3159781,55110
2013-04-01,Yreka,Siskiyou County,2013,0,281.71874,0.0013447474,0.15181283899999998,0.8466307000000001,1.911899,0.34704795,0.5229045725,24080
2013-04-01,Yucca Valley,San Bernardino County,2013,0,290.92095,9.56e-06,0.9593182,0.04068179365,3.5965290000000003,0.007538803050000001,0.14949016,704913
2013-05-01,Acton,Los Angeles County,2013,0,291.7053,0.00020015612,0.772771,0.15442601,2.7741752,0.087734446,0.2321197,3473910
2013-05-01,Adelanto,San Bernardino County,2013,0,294.29883,1.53e-05,1,0,4.878663,0.001472801,0.15930739,704913
2013-05-01,Aguanga,Riverside County,2013,0,291.0063,0.000386369415,0.610028535,0.38997148,2.0169053,0.13091909000000002,0.29447236499999996,813435
2013-05-01,Ahwahnee,Madera County,2013,0,287.53348,0.0012398949,0.017044842,0.98295516,2.063789,0.31510538,0.27899942,49669
2013-05-01,Alameda,Alameda County,2013,0,289.3615,0.00016004872,0.3318023,0.11234036,3.5632322,0.08378272,0.36136362,589352
2013-05-01,Alpaugh,Tulare County,2013,0,297.54517,1.53e-05,0.630018475,0.36076482,2.3865241,0.065965302,0.20090842,144606
2013-05-01,Alta Sierra,Kern County,2013,0,289.26878,0.000358676075,0.15915644,0.80313736,2.1724018999999997,0.13581263999999998,0.19171960999999998,289153
2013-05-01,Alturas,Modoc County,2013,0,284.6471,0.0016400148961538458,0.8792399350000001,0.10761225593846156,2.8861170269230767,0.15967208523076926,0.44762935923076913,5225
2013-05-01,Amesti,Santa Cruz County,2013,0,288.26794,9.55e-05,0.21848536,0.7731372,2.3830016,0.17035958,0.33879656,104975
2013-05-01,Angels Camp,Calaveras County,2013,0,291.26788,0.000455698,0.23739186,0.7626082,2.551582,0.15715893,0.29257315,28024
2013-05-01,Anza,Riverside County,2013,0,292.1575,0.00022231042500000001,0.57318449,0.41668319499999995,2.49564015,0.0963644625,0.246119365,813435
2013-05-01,Arbuckle,Colusa County,2013,0,296.42242,0.00012605265,0.45499215,0.47849175,2.6086142,0.117772266,0.321969,7892
2013-05-01,Arnold,Calaveras County,2013,0,283.96043333333336,0.0014922537999999999,0.022426357786666667,0.9775736333333334,2.4693326333333334,0.3787611433333333,0.3448991666666667,28024
2013-05-01,Arroyo Grande,San Luis Obispo County,2013,0,290.7366,0.00011268351,0.08182138,0.8745365,2.923633,0.15356085,0.1983808,118512
2013-05-01,Arvin,Kern County,2013,0,291.2383,5.54e-05,0.5028001,0.4971999,2.159402,0.14336629,0.18420658,289153
2013-05-01,Auberry,Fresno County,2013,1,288.38691666666665,0.00077693972,0.07573283666666668,0.9242671866666666,1.8381764333333332,0.2671156133333333,0.25012957666666663,321458
2013-05-01,August,San Joaquin County,2013,0,293.66043,0.00018487684,0.4939954,0.50600463,2.9456072,0.12982737,0.27673712,236448
2013-05-01,Avalon,Los Angeles County,2013,0,289.1694553846154,0.00018531750230769232,0,0,4.674985661538463,-3.339999999999999e-06,0.40499492153846156,3473910
2013-05-01,Avenal,Kings County,2013,0,295.00003,4.77e-05,0.94118994,0.03625655,2.465195,0.17042108,0.221688,44600
